"Ob","WageNew"
1,2.40071712615314
2,2.59306493622367
3,1.48793171733959
4,1.94255123876791
5,2.03653878243981
6,2.05474473310564
7,3.02577703572504
8,2.56423390346971
9,2.78507452618826
10,2.24709254317617
11,2.5450413999759
12,2.16432613073109
13,3.45618299821077
14,3.03882540573006
15,3.21198071230677
16,2.29520063445042
17,1.62211013174331
18,2.78906919523106
19,1.81182727663743
20,2.27575446587716
21,2.57353421262393
22,1.4109080382849
23,1.20909080900719
24,2.89587525397931
25,2.30483916371057
26,2.83309806243603
27,1.6897489466173
28,2.96213994678129
29,2.83342922565452
30,2.72749701570683
31,3.0484639349902
32,2.66019642093877
33,1.41848703872141
34,3.0677409935105
35,2.93313980397437
36,3.0390790708095
37,1.81471160689328
38,2.86687511117239
39,2.28852363181541
40,2.780466567937
41,2.92964540820302
42,2.78524363624123
43,2.53531831568927
44,1.2475603710213
45,2.61225743971748
46,3.26975837390457
47,2.39082493181355
48,1.5165090850141
49,2.79836950438528
50,2.34704972968802
51,1.15125963344631
52,2.52542612134968
53,2.76588202269445
54,2.11801082525291
55,2.57751456352017
56,2.94269377820804
57,1.67038733307052
58,1.84701566038459
59,1.83390411038709
60,3.62719422093737
61,1.09376667799136
62,2.62198052400411
63,1.84328897456779
64,1.74724190207225
65,2.98689175546597
66,1.61289437761557
67,2.88129070873677
68,2.46810227594769
69,2.62189596897762
70,3.03882540573006
71,2.93672413536808
72,2.39090948684003
73,3.04837937996372
74,2.87139851439718
75,2.43910213314077
76,2.42398885371623
77,3.27825768021728
78,2.91036834968273
79,1.31477641076288
80,1.05495889587133
81,3.31775086908894
82,2.55492653742805
83,1.38199245050446
84,2.89483935201323
85,1.8624814780616
86,2.80826169872487
87,2.30441638857816
88,1.53570158850791
89,1.30299379765261
90,2.721768600463
91,2.74313622887033
92,2.71785848644668
93,2.33367019646452
94,1.54880006055729
95,3.04949983695629
96,2.64832925280202
97,1.88192764663486
98,2.23736945888954
99,2.24709254317617
100,2.32411622223086
101,2.48737933446798
102,2.40071712615314
103,3.00044039874243
104,3.18326527564269
105,2.65672768563494
106,2.66011186591228
107,3.03986130769614
108,3.06366176944122
109,1.0362737225364
110,2.60652902447365
111,2.64108847247144
112,2.95250141752115
113,2.84306775491466
114,2.71760482136724
115,2.94277833323452
116,2.98141700530158
117,2.83918330136587
118,3.45959283895564
119,1.35333052780346
